order_id,date,customer_id,customer_name,product_id,product_name,category,sub_category,price,quantity,discount,shipping_cost,payment_method,region,city,state,order_status,fulfillment,sales_channel
576,2024-10-08,CUST0576,Lynn Mason,PROD0576,History 926,Sports,Fitness,1509.1,4,0.23,18.37,Net Banking,West,West Toni,Virginia,Processing,FBA,Amazon.in
577,2024-06-15,CUST0577,Cassidy Hamilton,PROD0577,Question 266,Home,Decor,782.34,5,0.26,47.02,COD,Central,South Brittneyberg,Michigan,Delivered,FBM,Amazon UK
578,2024-05-22,CUST0578,Justin Davis,PROD0578,Page 889,Home,Kitchen,1493.81,4,0.04,2.73,UPI,North,Catherineport,Idaho,Processing,Easy Ship,Amazon.com
579,2025-05-19,CUST0579,Mrs. Jennifer Stewart,PROD0579,Property 227,Clothing,Womens Wear,681.69,7,0.01,15.16,UPI,Central,South Annette,Indiana,Shipped,FBM,Amazon.in
580,2025-05-17,CUST0580,Patrick Fields,PROD0580,Only 467,Books,Fiction,1324.95,5,0.25,23.3,Credit Card,West,West Toddstad,Delaware,Shipped,FBM,Amazon.in
581,2025-02-28,CUST0581,Steve Conway,PROD0581,World 165,Books,Non-Fiction,1690.21,4,0.12,29.82,COD,Central,Thompsonport,New Jersey,Shipped,FBM,Amazon UK
582,2024-01-19,CUST0582,Russell Stephens,PROD0582,Value 338,Electronics,Headphones,523.43,5,0.08,25.76,Debit Card,South,Lake Daniel,Rhode Island,Shipped,FBA,Amazon.in
583,2024-06-27,CUST0583,Kathryn Miller,PROD0583,Face 831,Books,Non-Fiction,86.62,9,0.26,29.83,Amazon Pay,South,West Jonathan,Arkansas,Shipped,FBM,Amazon.in
584,2024-03-12,CUST0584,Alicia Farmer,PROD0584,Teach 215,Clothing,Womens Wear,42.08,6,0.16,4.15,Credit Card,North,Davidside,Maine,Shipped,Easy Ship,Amazon DE
585,2024-11-16,CUST0585,Michael Gillespie,PROD0585,Which 246,Electronics,Laptops,481.59,6,0.17,41.8,Credit Card,West,Arnoldberg,Virginia,Delivered,FBA,Amazon UK
586,2024-08-30,CUST0586,Christopher Leonard,PROD0586,Conference 264,Clothing,Kids,1217.86,6,0.1,21.59,Net Banking,East,Hurleyhaven,Arkansas,Delivered,FBM,Amazon.in
587,2024-03-30,CUST0587,Stephanie Hayes,PROD0587,Across 320,Electronics,Mobile Phones,588.84,3,0.27,3.23,UPI,Central,Scottview,Arizona,Delivered,FBM,Amazon UK
588,2024-05-18,CUST0588,Brittany Anderson,PROD0588,Stage 651,Sports,Outdoor,1169.55,3,0.11,49.9,Credit Card,South,Anthonyport,Missouri,Shipped,Easy Ship,Amazon DE
589,2024-05-16,CUST0589,Richard Daniels,PROD0589,Admit 375,Electronics,Laptops,1696.71,9,0.24,31.14,COD,West,Lake Barry,Florida,Delivered,FBA,Amazon UK
590,2024-01-22,CUST0590,Abigail Lopez,PROD0590,Financial 866,Sports,Outdoor,1154.74,4,0.1,40.35,Debit Card,West,New Ryan,Idaho,Returned,FBA,Amazon UK
591,2024-06-26,CUST0591,Daniel West,PROD0591,Republican 559,Books,Educational,489.68,7,0.11,18.9,UPI,West,South Maurice,Oregon,Delivered,FBM,Amazon.com
592,2025-02-11,CUST0592,Brian Ryan,PROD0592,Out 720,Clothing,Mens Wear,1142.99,3,0.28,13.76,Amazon Pay,Central,Jamesview,Oklahoma,Cancelled,FBM,Amazon.com
593,2024-05-10,CUST0593,Charlene Martin,PROD0593,Trade 747,Sports,Fitness,580.9,6,0.04,21.61,Debit Card,Central,Wilsonburgh,North Dakota,Delivered,FBA,Amazon DE
594,2025-02-05,CUST0594,Felicia Meyers,PROD0594,Power 229,Sports,Cycling,368.03,8,0.0,7.8,COD,West,Robersonton,Mississippi,Shipped,FBA,Amazon.in
595,2024-11-29,CUST0595,Daryl Potter,PROD0595,Skin 230,Sports,Outdoor,868.53,3,0.3,8.35,Net Banking,West,Harrisville,Wyoming,Cancelled,FBM,Amazon UK
596,2025-02-15,CUST0596,Brandon Russell,PROD0596,Answer 839,Books,Educational,1118.31,5,0.04,45.08,COD,Central,Joannamouth,Wisconsin,Cancelled,FBA,Amazon.in
597,2024-09-22,CUST0597,Jacob Collins,PROD0597,Surface 875,Electronics,Laptops,1480.11,6,0.28,45.71,Amazon Pay,West,Jamesland,North Dakota,Delivered,FBM,Amazon UK
598,2024-11-28,CUST0598,Brian Chavez,PROD0598,Strong 107,Books,Educational,277.87,3,0.22,30.3,COD,North,Bowenside,South Dakota,Processing,Easy Ship,Amazon.com
599,2024-01-08,CUST0599,Dr. Lisa Marquez,PROD0599,Human 337,Books,Fiction,746.05,8,0.11,23.05,COD,East,East Daniel,Alaska,Delivered,FBM,Amazon.in
600,2024-12-20,CUST0600,Darrell Robinson,PROD0600,See 493,Home,Kitchen,688.82,10,0.16,27.21,Net Banking,East,West Robert,Kentucky,Delivered,FBM,Amazon UK
601,2024-10-08,CUST0601,Sheila Gonzalez,PROD0601,Customer 631,Sports,Fitness,365.05,3,0.01,47.36,Amazon Pay,South,East Keith,Wisconsin,Cancelled,FBM,Amazon DE
602,2024-10-26,CUST0602,Evan Nguyen,PROD0602,Computer 329,Books,Fiction,1760.37,6,0.03,15.67,UPI,West,East Crystal,New Jersey,Shipped,FBA,Amazon DE
603,2025-06-26,CUST0603,Kyle Bowman,PROD0603,Wear 198,Clothing,Womens Wear,1879.02,5,0.3,38.17,Amazon Pay,East,Valerieshire,Idaho,Cancelled,FBA,Amazon.com
604,2024-12-15,CUST0604,Lisa Guerra,PROD0604,Understand 106,Home,Decor,1679.19,3,0.01,45.32,COD,Central,West Aaron,Pennsylvania,Returned,FBM,Amazon.com
605,2024-05-16,CUST0605,Natalie Carson,PROD0605,All 950,Sports,Outdoor,1646.57,6,0.06,47.21,Amazon Pay,West,South Tiffanyshire,Pennsylvania,Delivered,FBM,Amazon.com
606,2024-06-24,CUST0606,William Wilson,PROD0606,Result 462,Clothing,Womens Wear,1836.81,2,0.13,22.75,Debit Card,East,West Tyronebury,Mississippi,Shipped,FBA,Amazon.in
607,2024-06-05,CUST0607,Wendy Ryan,PROD0607,Talk 823,Books,Educational,1588.71,2,0.1,26.34,Amazon Pay,Central,Henryhaven,Rhode Island,Shipped,Easy Ship,Amazon.in
608,2025-05-05,CUST0608,Mrs. Karen Higgins,PROD0608,Cut 749,Clothing,Kids,1785.62,1,0.13,46.75,UPI,South,West Donaldberg,North Dakota,Processing,Easy Ship,Amazon.in
609,2025-03-22,CUST0609,Nancy Rice,PROD0609,Step 596,Electronics,Mobile Phones,499.37,10,0.11,47.27,UPI,West,Adamfort,California,Delivered,FBA,Amazon.com
610,2025-04-06,CUST0610,Phillip Webb,PROD0610,Once 544,Books,Educational,998.49,3,0.06,44.04,Amazon Pay,South,West Joseph,Hawaii,Returned,FBA,Amazon.in
611,2024-05-23,CUST0611,Amanda Perry,PROD0611,Exactly 753,Home,Kitchen,1119.9,4,0.21,3.86,COD,West,South Rachelstad,New Jersey,Delivered,FBM,Amazon.com
612,2024-11-11,CUST0612,Patricia Anderson,PROD0612,Own 915,Home,Kitchen,1065.62,3,0.26,42.35,Amazon Pay,West,Barronview,California,Cancelled,Easy Ship,Amazon DE
613,2024-12-12,CUST0613,Stephanie White,PROD0613,Develop 433,Home,Furniture,1199.71,9,0.14,6.63,UPI,West,Nelsonhaven,Missouri,Shipped,FBA,Amazon DE
614,2024-12-24,CUST0614,Joshua Taylor,PROD0614,Pick 892,Books,Non-Fiction,855.48,3,0.14,17.31,Amazon Pay,West,Smithfurt,New York,Shipped,FBM,Amazon.com
615,2025-02-13,CUST0615,Benjamin Smith,PROD0615,Least 971,Sports,Outdoor,1611.4,8,0.18,34.99,UPI,Central,North Joshuashire,West Virginia,Shipped,FBM,Amazon.com
616,2025-04-18,CUST0616,Michelle Randall,PROD0616,More 366,Electronics,Mobile Phones,1128.89,6,0.08,17.25,Net Banking,West,Michelleview,New York,Shipped,FBA,Amazon DE
617,2025-04-09,CUST0617,Taylor Wright,PROD0617,Example 648,Clothing,Womens Wear,976.16,4,0.1,41.29,Net Banking,South,Port Rachelport,Mississippi,Shipped,FBA,Amazon.com
618,2024-05-07,CUST0618,Shawn Johnson,PROD0618,Surface 192,Sports,Fitness,1254.32,10,0.18,8.2,Amazon Pay,North,East Christina,Massachusetts,Delivered,Easy Ship,Amazon DE
619,2024-09-07,CUST0619,Heather Jackson,PROD0619,Market 958,Clothing,Kids,1825.33,9,0.02,4.36,COD,South,Millertown,North Carolina,Shipped,Easy Ship,Amazon.com
620,2024-10-29,CUST0620,Teresa Reid,PROD0620,Real 113,Home,Furniture,1720.85,4,0.09,9.75,Net Banking,South,West Bradley,South Dakota,Shipped,FBA,Amazon.com
621,2024-06-26,CUST0621,John Hill,PROD0621,Perhaps 124,Sports,Outdoor,49.86,9,0.03,21.1,Debit Card,East,North Lisa,Georgia,Delivered,FBA,Amazon UK
622,2024-08-16,CUST0622,Kenneth Sullivan,PROD0622,Situation 937,Books,Non-Fiction,1547.1,4,0.01,38.0,Net Banking,West,Lake Holly,Mississippi,Processing,Easy Ship,Amazon.com
623,2024-09-26,CUST0623,Charles Edwards,PROD0623,Throw 115,Sports,Cycling,547.3,2,0.02,26.22,Amazon Pay,West,East Charleston,Missouri,Processing,Easy Ship,Amazon.in
624,2024-11-09,CUST0624,Michael Mcdaniel,PROD0624,Political 535,Sports,Outdoor,1087.98,3,0.03,30.23,COD,East,Smithchester,Montana,Shipped,Easy Ship,Amazon UK
625,2024-09-01,CUST0625,David Walsh,PROD0625,Concern 398,Books,Educational,56.63,5,0.14,6.78,COD,West,North Catherineton,Mississippi,Returned,FBM,Amazon DE
626,2024-06-10,CUST0626,Mariah Pace,PROD0626,First 491,Electronics,Laptops,452.28,7,0.17,25.2,COD,Central,Melissashire,North Dakota,Cancelled,FBA,Amazon.com
627,2024-11-11,CUST0627,John Hunter,PROD0627,Administration 889,Home,Kitchen,1457.84,6,0.23,36.3,COD,North,South Charleston,Nebraska,Delivered,FBA,Amazon DE
628,2024-10-20,CUST0628,Katherine Nelson,PROD0628,Ahead 674,Home,Kitchen,745.95,10,0.03,16.91,Amazon Pay,North,South Catherineside,North Carolina,Shipped,FBA,Amazon.in
629,2024-09-20,CUST0629,Shawn Mendoza,PROD0629,Full 160,Clothing,Mens Wear,1731.01,8,0.18,6.03,Net Banking,Central,Port Kimberly,South Dakota,Delivered,FBM,Amazon.com
630,2025-05-09,CUST0630,Christopher Russell,PROD0630,Light 374,Clothing,Womens Wear,829.6,6,0.25,3.75,COD,West,Olsonfurt,Georgia,Delivered,Easy Ship,Amazon.in
631,2025-05-07,CUST0631,James Elliott,PROD0631,Size 626,Clothing,Mens Wear,1512.53,8,0.16,17.02,UPI,West,Port Aaron,Massachusetts,Delivered,Easy Ship,Amazon DE
632,2024-02-04,CUST0632,John Singleton,PROD0632,Conference 632,Sports,Outdoor,1481.97,2,0.28,22.43,Debit Card,North,New Brianside,Missouri,Shipped,Easy Ship,Amazon.com
633,2025-01-22,CUST0633,Alex Carrillo,PROD0633,Should 243,Electronics,Laptops,340.73,8,0.26,7.46,Net Banking,South,Port Samantha,North Dakota,Cancelled,Easy Ship,Amazon DE
634,2024-12-15,CUST0634,Kathleen Gutierrez,PROD0634,Enter 729,Sports,Outdoor,1098.7,7,0.0,7.64,Amazon Pay,East,West Markhaven,Florida,Returned,FBM,Amazon UK
635,2024-08-18,CUST0635,Jill Davis,PROD0635,Investment 583,Books,Fiction,1303.94,3,0.09,34.88,Amazon Pay,East,Lake Daniel,Indiana,Processing,FBM,Amazon UK
636,2024-10-20,CUST0636,Andre Burton,PROD0636,White 253,Clothing,Mens Wear,1873.04,3,0.05,36.32,UPI,West,Ramosmouth,Kentucky,Delivered,FBM,Amazon.com
637,2024-09-30,CUST0637,William Price,PROD0637,Total 196,Electronics,Laptops,1986.69,1,0.09,11.01,COD,West,Port Jill,Illinois,Delivered,FBA,Amazon UK
638,2025-02-25,CUST0638,Sherry Jones,PROD0638,Write 381,Books,Fiction,942.7,3,0.02,32.54,UPI,North,Kimview,Utah,Cancelled,FBM,Amazon.com
639,2024-04-08,CUST0639,Brian Perez,PROD0639,Mind 179,Sports,Outdoor,1823.91,7,0.18,16.68,Net Banking,East,Prestonborough,New Hampshire,Delivered,Easy Ship,Amazon.com
640,2024-01-16,CUST0640,Samantha Barker,PROD0640,Dark 438,Electronics,Headphones,214.92,4,0.08,14.62,COD,Central,East Christopher,Connecticut,Shipped,Easy Ship,Amazon DE
641,2024-09-21,CUST0641,Lauren Morales,PROD0641,Ok 272,Sports,Fitness,1708.27,10,0.08,40.75,Amazon Pay,West,West Jason,Missouri,Cancelled,FBA,Amazon.com
642,2025-04-15,CUST0642,Cassandra Watkins,PROD0642,Candidate 431,Sports,Fitness,471.34,4,0.03,40.56,Debit Card,West,North Christine,Pennsylvania,Shipped,FBA,Amazon.in
643,2024-08-30,CUST0643,Dean Mcpherson,PROD0643,Dark 346,Sports,Cycling,1939.99,3,0.15,23.11,UPI,East,Jonesberg,Missouri,Delivered,Easy Ship,Amazon.in
644,2024-09-01,CUST0644,Michael Schroeder,PROD0644,Particularly 719,Home,Furniture,760.85,7,0.21,19.04,UPI,Central,Oneillchester,Iowa,Processing,FBA,Amazon.in
645,2024-09-18,CUST0645,Gregory Mcclain,PROD0645,Design 671,Electronics,Headphones,1891.52,5,0.21,42.31,Net Banking,East,Port Jessica,Mississippi,Delivered,FBM,Amazon.in
646,2025-05-23,CUST0646,Rebecca Young,PROD0646,Loss 731,Books,Non-Fiction,702.88,1,0.26,43.06,UPI,West,Anthonyton,Delaware,Processing,Easy Ship,Amazon.com
647,2024-01-10,CUST0647,Joseph Huber,PROD0647,As 469,Sports,Cycling,1995.82,4,0.11,10.59,Credit Card,South,North Benjamin,South Carolina,Processing,Easy Ship,Amazon DE
648,2024-04-27,CUST0648,Ashley Kim,PROD0648,Seem 134,Clothing,Mens Wear,21.17,5,0.1,45.73,COD,North,South Kathrynside,Georgia,Cancelled,Easy Ship,Amazon UK
649,2024-11-28,CUST0649,Suzanne Smith,PROD0649,Professional 983,Clothing,Womens Wear,1286.93,7,0.01,35.38,Amazon Pay,North,East Sandra,Nebraska,Shipped,Easy Ship,Amazon.in
650,2024-06-23,CUST0650,Katie Carr,PROD0650,Manager 139,Sports,Cycling,946.91,10,0.19,25.53,Amazon Pay,Central,Lake Ricky,Kansas,Delivered,FBM,Amazon.in
651,2024-05-08,CUST0651,Sharon Walter,PROD0651,Bag 157,Electronics,Mobile Phones,1229.71,3,0.21,10.49,Credit Card,West,East Martinstad,Pennsylvania,Cancelled,FBM,Amazon.in
652,2025-04-03,CUST0652,Karen Lawson,PROD0652,Article 440,Books,Non-Fiction,1424.08,6,0.03,28.12,Debit Card,Central,West Linda,Louisiana,Returned,Easy Ship,Amazon.in
653,2024-09-24,CUST0653,Justin Murphy,PROD0653,Whether 526,Sports,Outdoor,1800.34,3,0.27,30.17,COD,North,West Ashley,Texas,Cancelled,Easy Ship,Amazon DE
654,2025-01-01,CUST0654,Francis Vazquez,PROD0654,Hair 145,Books,Non-Fiction,132.35,4,0.25,26.07,Credit Card,South,East Austin,South Carolina,Processing,FBM,Amazon DE
655,2024-01-27,CUST0655,Miss Rebecca Brewer,PROD0655,Gas 674,Books,Fiction,405.38,9,0.12,32.49,Credit Card,East,North Michael,Virginia,Processing,FBM,Amazon UK
656,2024-09-13,CUST0656,Cheryl Foster,PROD0656,After 286,Electronics,Laptops,689.49,10,0.25,6.13,Credit Card,North,Port Rodney,Utah,Cancelled,Easy Ship,Amazon.in
657,2025-05-15,CUST0657,Nicole Thompson,PROD0657,Perform 571,Electronics,Laptops,379.46,10,0.19,2.97,Credit Card,South,Erinborough,Oklahoma,Shipped,FBA,Amazon UK
658,2024-12-31,CUST0658,Sandra Perez DVM,PROD0658,Admit 154,Sports,Cycling,1451.31,4,0.09,34.68,Debit Card,South,Port Jake,Arkansas,Cancelled,FBM,Amazon UK
659,2025-06-26,CUST0659,Jeffrey Kramer,PROD0659,Resource 281,Books,Educational,581.28,5,0.04,17.15,Debit Card,East,Katieport,Wisconsin,Shipped,FBM,Amazon.com
660,2024-05-01,CUST0660,Brian Romero DDS,PROD0660,Key 949,Clothing,Womens Wear,1398.14,5,0.03,19.05,Amazon Pay,Central,Bowerstown,Montana,Shipped,Easy Ship,Amazon DE
661,2024-10-08,CUST0661,Natalie Turner,PROD0661,Behind 455,Books,Non-Fiction,1665.14,1,0.28,30.09,COD,South,Norrisville,Arkansas,Shipped,Easy Ship,Amazon DE
662,2024-05-21,CUST0662,Karen Myers,PROD0662,Dog 625,Sports,Fitness,1367.22,5,0.06,35.58,Amazon Pay,East,North Stephanie,Delaware,Delivered,FBA,Amazon.in
663,2025-05-10,CUST0663,Troy Sellers,PROD0663,Win 578,Clothing,Womens Wear,444.33,5,0.01,7.53,Debit Card,West,South Lindahaven,Kentucky,Delivered,Easy Ship,Amazon.com
664,2024-09-04,CUST0664,Paul Johnson,PROD0664,Soldier 262,Clothing,Kids,750.84,7,0.2,45.26,Credit Card,East,Combsville,Louisiana,Shipped,FBM,Amazon.in
665,2024-12-03,CUST0665,Scott Chavez,PROD0665,Affect 549,Home,Kitchen,676.08,2,0.06,19.18,COD,South,Kathleenmouth,Nevada,Shipped,Easy Ship,Amazon.in
666,2024-08-06,CUST0666,Jon Cabrera,PROD0666,Respond 594,Home,Kitchen,1191.21,7,0.22,24.73,Amazon Pay,East,New Shelia,Massachusetts,Shipped,Easy Ship,Amazon UK
667,2024-09-30,CUST0667,Renee Smith,PROD0667,Involve 691,Home,Furniture,607.34,4,0.23,45.24,Net Banking,West,Torreschester,Florida,Delivered,FBM,Amazon UK
668,2024-01-13,CUST0668,Cassie Price MD,PROD0668,Investment 681,Books,Fiction,66.82,9,0.05,16.43,Amazon Pay,Central,South Michelle,Pennsylvania,Delivered,FBA,Amazon.com
669,2024-09-23,CUST0669,Brittany Jones,PROD0669,Everything 269,Electronics,Headphones,1330.18,1,0.29,16.85,UPI,West,Halltown,Arkansas,Processing,FBM,Amazon DE
670,2024-06-30,CUST0670,Patricia Wilson,PROD0670,Short 192,Electronics,Mobile Phones,1320.63,4,0.26,16.46,Debit Card,South,East Jose,California,Shipped,Easy Ship,Amazon DE
671,2024-06-20,CUST0671,Casey Morrison,PROD0671,Team 663,Clothing,Mens Wear,316.73,9,0.25,19.96,UPI,North,New Jeffreymouth,Texas,Delivered,Easy Ship,Amazon DE
672,2024-07-01,CUST0672,Robert Guzman,PROD0672,Everyone 425,Home,Furniture,1400.57,8,0.2,41.9,Credit Card,West,Jonesmouth,Nebraska,Processing,FBA,Amazon.com
673,2024-12-08,CUST0673,Monica Chase,PROD0673,Key 455,Home,Furniture,1548.79,5,0.25,37.06,Net Banking,Central,North Brettview,Texas,Delivered,FBM,Amazon.in
674,2024-06-26,CUST0674,Craig Thompson,PROD0674,North 448,Books,Non-Fiction,1483.45,10,0.01,44.51,Debit Card,East,New Jennifermouth,Arkansas,Shipped,Easy Ship,Amazon UK
675,2025-02-23,CUST0675,Jacqueline Kelly,PROD0675,Let 145,Sports,Outdoor,13.17,10,0.23,45.9,Debit Card,West,Davismouth,New Jersey,Delivered,FBA,Amazon.com
676,2025-03-03,CUST0676,Robert Cruz,PROD0676,Think 135,Clothing,Womens Wear,876.45,6,0.12,10.63,UPI,West,Rileystad,Tennessee,Shipped,FBM,Amazon DE
677,2024-06-26,CUST0677,Valerie Garcia,PROD0677,Western 771,Home,Furniture,367.24,7,0.2,42.04,Credit Card,East,Orrberg,Louisiana,Delivered,FBM,Amazon.in
678,2025-04-04,CUST0678,Donald Velasquez,PROD0678,Interview 769,Sports,Fitness,1615.76,3,0.1,29.58,Net Banking,North,Hamiltonhaven,Kansas,Shipped,Easy Ship,Amazon DE
679,2025-01-28,CUST0679,David Castillo,PROD0679,Light 899,Home,Furniture,850.69,1,0.09,14.42,COD,West,Lake Kristinfurt,South Dakota,Delivered,FBM,Amazon UK
680,2024-08-09,CUST0680,Todd Anthony,PROD0680,Likely 991,Books,Educational,676.78,9,0.29,7.36,Net Banking,Central,Johnsonhaven,Maine,Shipped,Easy Ship,Amazon DE
681,2024-02-16,CUST0681,Tracy Cox,PROD0681,Dark 545,Electronics,Laptops,309.27,6,0.28,35.96,COD,Central,Michelleberg,Massachusetts,Shipped,FBA,Amazon DE
682,2024-02-11,CUST0682,Eric Howe,PROD0682,Share 535,Home,Kitchen,570.61,2,0.26,24.09,COD,East,Wadestad,Connecticut,Shipped,FBM,Amazon UK
683,2025-06-05,CUST0683,Roberto Harvey,PROD0683,Foreign 404,Books,Non-Fiction,599.33,1,0.16,10.58,Credit Card,West,Robinsonside,Virginia,Shipped,Easy Ship,Amazon UK
684,2024-12-04,CUST0684,Jamie Cummings DDS,PROD0684,Activity 229,Electronics,Mobile Phones,1195.6,6,0.22,27.5,Debit Card,North,Jarvisburgh,Missouri,Shipped,Easy Ship,Amazon.in
685,2024-11-01,CUST0685,Jonathan Alvarado,PROD0685,Significant 141,Electronics,Headphones,1269.51,7,0.27,18.58,COD,South,North Adam,New Jersey,Delivered,FBA,Amazon DE
686,2024-08-02,CUST0686,Michael Young,PROD0686,Walk 445,Clothing,Kids,751.86,3,0.18,36.74,Credit Card,West,Harrisonton,New York,Processing,Easy Ship,Amazon.in
687,2025-04-06,CUST0687,Sandra Gonzalez,PROD0687,Sell 219,Books,Educational,610.95,7,0.01,47.62,Amazon Pay,North,South Emilyburgh,Utah,Shipped,FBA,Amazon DE
688,2024-07-21,CUST0688,Karen Harrington,PROD0688,Word 687,Books,Fiction,529.34,5,0.18,27.88,Amazon Pay,North,New Kennethton,Idaho,Processing,FBM,Amazon UK
689,2024-05-23,CUST0689,Joseph Ware,PROD0689,Over 285,Clothing,Mens Wear,1523.83,7,0.08,35.07,COD,North,Walterhaven,Arizona,Shipped,Easy Ship,Amazon DE
690,2024-12-04,CUST0690,Laura Hill,PROD0690,Future 713,Clothing,Womens Wear,552.63,7,0.06,39.54,UPI,East,New Keithport,Massachusetts,Delivered,Easy Ship,Amazon DE
691,2025-03-06,CUST0691,Thomas Baker,PROD0691,Car 702,Clothing,Kids,203.32,4,0.01,17.58,UPI,Central,North Brenda,Idaho,Shipped,FBM,Amazon DE
692,2024-08-05,CUST0692,Jessica Freeman,PROD0692,Protect 942,Books,Non-Fiction,1194.51,9,0.12,46.63,UPI,East,Kennethhaven,New Jersey,Shipped,FBM,Amazon UK
693,2025-04-01,CUST0693,Richard Davenport,PROD0693,Discover 776,Electronics,Headphones,929.28,8,0.06,35.49,UPI,West,West Catherinehaven,New Hampshire,Delivered,Easy Ship,Amazon.in
694,2024-02-17,CUST0694,Diana Fuentes,PROD0694,Point 398,Electronics,Laptops,1266.45,9,0.3,5.99,COD,East,West Susan,Louisiana,Processing,FBM,Amazon UK
695,2025-03-03,CUST0695,Samuel Wolfe,PROD0695,Leg 883,Home,Kitchen,1352.26,1,0.05,30.08,COD,West,Lake Luis,Nebraska,Delivered,FBA,Amazon DE
696,2024-10-22,CUST0696,Jimmy Moore,PROD0696,Push 721,Sports,Fitness,1946.98,9,0.22,49.5,COD,South,New Williamfort,Massachusetts,Shipped,FBA,Amazon DE
697,2025-05-17,CUST0697,Eric Roberts,PROD0697,Professor 460,Electronics,Laptops,797.54,4,0.3,29.4,Debit Card,West,Fergusonport,Maryland,Shipped,FBA,Amazon DE
698,2025-04-09,CUST0698,Mary Chang,PROD0698,Around 330,Home,Furniture,1801.91,5,0.1,19.43,Amazon Pay,East,Jenniferville,Colorado,Shipped,FBM,Amazon DE
699,2025-02-05,CUST0699,Stephen Thompson,PROD0699,Great 103,Home,Kitchen,1516.09,5,0.25,23.57,Debit Card,West,Lake Sharon,Maine,Cancelled,Easy Ship,Amazon UK
700,2024-05-20,CUST0700,Susan Combs,PROD0700,True 520,Sports,Outdoor,674.77,8,0.2,34.8,COD,West,North Karen,Utah,Shipped,FBA,Amazon DE
701,2024-05-30,CUST0701,Andrew Nguyen,PROD0701,Concern 123,Books,Non-Fiction,67.79,4,0.04,31.76,COD,Central,Matthewborough,North Carolina,Returned,FBM,Amazon DE
702,2025-03-05,CUST0702,Michael Brady,PROD0702,Job 665,Books,Fiction,507.38,10,0.19,34.85,Credit Card,Central,West Jason,Wisconsin,Returned,Easy Ship,Amazon DE
703,2025-03-26,CUST0703,Matthew Hayes,PROD0703,Each 235,Sports,Outdoor,394.13,3,0.14,36.71,Net Banking,South,Bonillachester,Oregon,Shipped,FBM,Amazon UK
704,2025-05-16,CUST0704,Brent Frazier,PROD0704,Laugh 572,Electronics,Laptops,1789.95,4,0.17,24.04,Net Banking,South,Patriciamouth,West Virginia,Delivered,Easy Ship,Amazon.com
705,2025-05-01,CUST0705,Emma Rivera,PROD0705,Again 107,Books,Non-Fiction,231.2,10,0.25,43.86,Debit Card,West,New Alexisshire,Iowa,Cancelled,Easy Ship,Amazon.in
706,2025-06-21,CUST0706,Tina Mcclain,PROD0706,Key 833,Electronics,Mobile Phones,1367.23,7,0.26,49.79,Credit Card,West,North Patrickport,Michigan,Cancelled,Easy Ship,Amazon UK
707,2025-01-29,CUST0707,Robert Shannon,PROD0707,Mrs 931,Electronics,Laptops,1434.43,10,0.19,27.64,Net Banking,North,Diazmouth,Washington,Shipped,FBM,Amazon UK
708,2024-08-10,CUST0708,Eric Cook,PROD0708,Health 906,Sports,Outdoor,1646.41,1,0.11,36.4,Amazon Pay,West,West Thomas,Alaska,Delivered,FBA,Amazon DE
709,2024-09-17,CUST0709,Christopher Kent,PROD0709,Still 522,Electronics,Laptops,300.51,5,0.23,29.83,Amazon Pay,South,New Pam,Nevada,Processing,Easy Ship,Amazon UK
710,2025-05-20,CUST0710,Sonia Graves,PROD0710,Strong 826,Clothing,Kids,292.48,4,0.24,12.08,Amazon Pay,North,New Davidview,Hawaii,Shipped,FBM,Amazon DE
711,2024-02-28,CUST0711,Luis Lewis,PROD0711,Specific 708,Sports,Fitness,497.01,5,0.1,35.08,Net Banking,East,Suttonfurt,Utah,Shipped,FBA,Amazon UK
712,2024-02-11,CUST0712,James Brown,PROD0712,Huge 833,Sports,Fitness,288.64,9,0.09,12.61,UPI,East,Lake Scott,Arkansas,Shipped,FBA,Amazon UK
713,2024-12-14,CUST0713,Brian Santana,PROD0713,Result 722,Books,Fiction,1271.45,8,0.21,34.32,Amazon Pay,South,South Bradleyport,Alabama,Shipped,FBM,Amazon.com
714,2025-02-14,CUST0714,Andrew Klein,PROD0714,Mouth 472,Sports,Outdoor,774.61,4,0.01,12.16,COD,North,Deannaland,Kansas,Shipped,Easy Ship,Amazon UK
715,2025-02-19,CUST0715,Kenneth Stanley,PROD0715,Operation 635,Home,Decor,1493.46,9,0.12,31.69,UPI,South,New William,Arkansas,Shipped,FBM,Amazon UK
716,2024-02-24,CUST0716,Benjamin Kim,PROD0716,Each 784,Home,Furniture,1732.16,8,0.19,43.8,Net Banking,West,Josephhaven,North Carolina,Delivered,FBA,Amazon.in
717,2024-08-29,CUST0717,Yolanda Rodriguez,PROD0717,Level 610,Clothing,Kids,457.4,4,0.07,15.36,Credit Card,South,Loganhaven,Maine,Processing,FBM,Amazon UK
718,2024-01-22,CUST0718,Bradley Castaneda,PROD0718,Claim 472,Books,Fiction,1826.28,1,0.25,42.6,COD,South,Lake Erica,Nebraska,Processing,Easy Ship,Amazon.com
719,2024-11-21,CUST0719,Kayla Swanson,PROD0719,Stock 917,Electronics,Mobile Phones,803.0,2,0.29,26.36,COD,Central,Sherritown,Tennessee,Shipped,FBA,Amazon.in
720,2024-05-15,CUST0720,Daniel Payne,PROD0720,Worry 806,Home,Kitchen,1137.74,4,0.07,40.27,Amazon Pay,South,South Sherryfort,Alabama,Shipped,Easy Ship,Amazon.com
