sale_id,date,sales_rep_id,sales_rep_name,region,territory,product_category,customer_id,deal_size,deal_value,commission_rate,commission_amount,target_amount,target_achievement_pct,fiscal_quarter,fiscal_year,deal_stage,days_to_close,forecast_category
609,2025-10-04,REP10,Henry Wilson,APAC,Garciafort Territory,Services,CUST0609,Medium,228091.11,0.055,12545.01,209689.91,0.0,Q4,2025,Closed Lost,,Pipeline
610,2025-09-06,REP01,Bob Smith,Latin America,Mauriceland Territory,Consulting,CUST0610,Small,54897.18,0.022,1207.74,42734.77,122.9,Q2,2025,Closed Won,51,Best Case
611,2025-10-13,REP02,Jack Taylor,South Asia,Robinland Territory,Consulting,CUST0611,Enterprise,333589.35,0.049,16345.88,251682.56,122.8,Q2,2025,Closed Won,173,Best Case
612,2025-07-12,REP03,Iris Chen,APAC,Hollandmouth Territory,Hardware,CUST0612,Small,107641.6,0.064,6889.06,159865.2,47.7,Q1,2025,Negotiation,,Best Case
613,2025-11-17,REP04,Bob Smith,South Asia,Brycefurt Territory,Software,CUST0613,Medium,69970.1,0.075,5247.76,84625.2,0.0,Q1,2025,Qualification,,Commit
614,2024-04-01,REP05,Jack Taylor,Latin America,East Joshua Territory,Software,CUST0614,Small,32827.99,0.077,2527.76,31614.86,83.2,Q2,2024,Closed Won,93,Upside
615,2025-08-13,REP06,Grace Lee,EMEA,Lorifurt Territory,Hardware,CUST0615,Medium,445453.52,0.095,42318.08,643736.59,0.0,Q4,2025,Qualification,,Commit
616,2025-10-07,REP07,Eve Davis,North America,West Jill Territory,Services,CUST0616,Medium,22313.86,0.063,1405.77,27100.73,115.2,Q3,2025,Closed Won,143,Upside
617,2024-07-15,REP08,Iris Chen,North America,East Christopherchester Territory,Hardware,CUST0617,Small,431108.11,0.036,15519.89,338094.89,132.0,Q4,2024,Closed Won,175,Best Case
618,2025-10-27,REP09,Bob Smith,North America,Charlesland Territory,Cloud Platform,CUST0618,Small,344749.99,0.058,19995.5,444841.84,54.7,Q1,2025,Negotiation,,Pipeline
619,2024-01-21,REP10,Charlie Brown,EMEA,Kevinport Territory,Cloud Platform,CUST0619,Medium,237351.13,0.038,9019.34,289625.58,108.4,Q2,2024,Closed Won,179,Omitted
620,2025-02-25,REP01,Jack Taylor,South Asia,Shannonmouth Territory,Hardware,CUST0620,Medium,152018.34,0.093,14137.71,141853.44,41.5,Q1,2025,Negotiation,,Best Case
621,2024-05-13,REP02,Iris Chen,Latin America,Ianville Territory,Cloud Platform,CUST0621,Small,52488.42,0.039,2047.05,77771.73,124.4,Q3,2024,Closed Won,167,Upside
622,2025-12-25,REP03,Bob Smith,South Asia,North Timothyside Territory,Hardware,CUST0622,Small,23359.93,0.083,1938.87,23119.66,0.0,Q4,2025,Qualification,,Upside
623,2024-09-25,REP04,Grace Lee,North America,Hammondshire Territory,Hardware,CUST0623,Medium,50584.29,0.07,3540.9,50167.57,110.0,Q4,2024,Closed Won,23,Pipeline
624,2025-01-16,REP05,Charlie Brown,North America,Lake Linda Territory,Software,CUST0624,Enterprise,389716.86,0.033,12860.66,485243.04,65.5,Q1,2025,Negotiation,,Pipeline
625,2024-08-02,REP06,Frank Miller,North America,Muellerchester Territory,Hardware,CUST0625,Medium,197691.49,0.059,11663.8,165392.88,22.7,Q4,2024,Proposal,,Best Case
626,2024-07-22,REP07,Iris Chen,Latin America,West Gregoryfort Territory,Consulting,CUST0626,Large,192964.48,0.086,16594.95,215881.38,78.0,Q1,2024,Negotiation,,Best Case
627,2025-03-23,REP08,Iris Chen,APAC,Mackmouth Territory,Consulting,CUST0627,Medium,359601.59,0.083,29846.93,254107.21,75.1,Q1,2025,Negotiation,,Best Case
628,2024-01-24,REP09,Jack Taylor,APAC,Port Alexandrachester Territory,Consulting,CUST0628,Medium,206212.47,0.052,10723.05,254814.28,55.0,Q3,2024,Negotiation,,Upside
629,2025-02-14,REP10,Jack Taylor,EMEA,East Kellyport Territory,Software,CUST0629,Enterprise,489984.35,0.042,20579.34,421089.96,16.5,Q3,2025,Proposal,,Commit
630,2025-04-13,REP01,Diana Prince,North America,Riveraberg Territory,Services,CUST0630,Medium,166906.27,0.073,12184.16,210778.83,113.6,Q1,2025,Closed Won,167,Pipeline
631,2024-01-08,REP02,Eve Davis,Latin America,North Ericshire Territory,Cloud Platform,CUST0631,Small,417375.2,0.046,19199.26,521698.73,113.6,Q3,2024,Closed Won,163,Upside
632,2024-08-02,REP03,Jack Taylor,Latin America,Marvinstad Territory,Hardware,CUST0632,Small,460015.69,0.049,22540.77,541288.96,96.6,Q4,2024,Closed Won,134,Upside
633,2024-08-21,REP04,Bob Smith,South Asia,Lesliemouth Territory,Cloud Platform,CUST0633,Medium,84647.14,0.021,1777.59,100217.82,88.4,Q1,2024,Closed Won,110,Omitted
634,2025-01-27,REP05,Charlie Brown,South Asia,Lake James Territory,Services,CUST0634,Medium,159566.1,0.077,12286.59,117226.21,90.0,Q1,2025,Closed Won,147,Omitted
635,2025-09-09,REP06,Charlie Brown,EMEA,Atkinsontown Territory,Cloud Platform,CUST0635,Large,364292.56,0.048,17486.04,507243.58,80.9,Q4,2025,Closed Won,26,Commit
636,2025-10-03,REP07,Jack Taylor,EMEA,New Kaitlyn Territory,Services,CUST0636,Small,393370.14,0.095,37370.16,472748.77,62.2,Q4,2025,Negotiation,,Upside
637,2024-10-02,REP08,Grace Lee,Latin America,Lake Biancamouth Territory,Services,CUST0637,Enterprise,394095.03,0.055,21675.23,550030.4,80.0,Q2,2024,Closed Won,113,Best Case
638,2024-06-02,REP09,Diana Prince,EMEA,Danielmouth Territory,Services,CUST0638,Medium,225135.49,0.047,10581.37,202358.01,104.7,Q1,2024,Closed Won,68,Upside
639,2025-11-20,REP10,Diana Prince,APAC,New Joshua Territory,Software,CUST0639,Medium,426646.91,0.053,22612.29,572940.92,21.5,Q2,2025,Proposal,,Pipeline
640,2024-12-24,REP01,Charlie Brown,North America,Ingramville Territory,Services,CUST0640,Large,384583.84,0.063,24228.78,405884.08,61.0,Q1,2024,Negotiation,,Omitted
641,2025-07-02,REP02,Diana Prince,North America,West Paige Territory,Software,CUST0641,Large,490251.21,0.048,23532.06,646493.38,83.2,Q4,2025,Closed Won,143,Best Case
642,2025-05-10,REP03,Henry Wilson,APAC,Christinastad Territory,Cloud Platform,CUST0642,Small,372973.19,0.081,30210.83,534834.19,43.5,Q1,2025,Negotiation,,Commit
643,2025-01-12,REP04,Charlie Brown,EMEA,Port Virginiaborough Territory,Cloud Platform,CUST0643,Medium,232584.73,0.023,5349.45,196256.14,0.0,Q3,2025,Qualification,,Best Case
644,2025-12-21,REP05,Henry Wilson,EMEA,Jeremymouth Territory,Consulting,CUST0644,Enterprise,133729.63,0.082,10965.83,143879.27,34.1,Q2,2025,Proposal,,Commit
645,2025-03-27,REP06,Diana Prince,North America,South Ralph Territory,Cloud Platform,CUST0645,Enterprise,277678.25,0.074,20548.19,319687.74,70.6,Q2,2025,Negotiation,,Pipeline
646,2025-11-02,REP07,Grace Lee,Latin America,West Patrick Territory,Services,CUST0646,Large,152325.11,0.06,9139.51,202834.16,113.4,Q3,2025,Closed Won,78,Commit
647,2025-09-23,REP08,Alice Johnson,South Asia,North Rebeccamouth Territory,Hardware,CUST0647,Medium,35871.63,0.029,1040.28,41309.92,0.0,Q2,2025,Closed Lost,,Upside
648,2025-10-21,REP09,Jack Taylor,APAC,Port Logan Territory,Software,CUST0648,Medium,306128.92,0.028,8571.61,357795.07,29.5,Q4,2025,Proposal,,Best Case
649,2025-10-09,REP10,Henry Wilson,South Asia,New Brian Territory,Software,CUST0649,Large,203557.14,0.087,17709.47,304598.71,34.3,Q1,2025,Proposal,,Commit
650,2024-05-25,REP01,Alice Johnson,EMEA,North Keithmouth Territory,Services,CUST0650,Small,107876.39,0.031,3344.17,125307.25,105.0,Q1,2024,Closed Won,89,Pipeline
651,2024-10-17,REP02,Diana Prince,EMEA,Christinafurt Territory,Cloud Platform,CUST0651,Medium,371083.2,0.048,17811.99,535493.86,42.8,Q3,2024,Negotiation,,Commit
652,2025-05-17,REP03,Grace Lee,Latin America,South Davidville Territory,Cloud Platform,CUST0652,Small,44478.35,0.096,4269.92,41350.97,82.7,Q3,2025,Closed Won,13,Upside
653,2024-05-25,REP04,Henry Wilson,EMEA,West Michelle Territory,Cloud Platform,CUST0653,Medium,365277.48,0.047,17168.04,500415.77,127.6,Q3,2024,Closed Won,176,Commit
654,2024-07-10,REP05,Iris Chen,South Asia,West Michelleton Territory,Cloud Platform,CUST0654,Medium,142887.16,0.042,6001.26,174513.16,135.5,Q3,2024,Closed Won,91,Upside
655,2024-08-19,REP06,Alice Johnson,Latin America,Hernandeztown Territory,Services,CUST0655,Large,406893.92,0.062,25227.42,607841.43,0.0,Q1,2024,Prospecting,,Commit
656,2024-02-14,REP07,Diana Prince,EMEA,Trevorburgh Territory,Software,CUST0656,Medium,473964.91,0.035,16588.77,432634.31,136.7,Q4,2024,Closed Won,111,Best Case
657,2024-01-22,REP08,Grace Lee,APAC,North Eddie Territory,Software,CUST0657,Small,219539.34,0.033,7244.8,313808.18,0.0,Q4,2024,Closed Lost,,Pipeline
658,2024-12-09,REP09,Alice Johnson,North America,East Davidfort Territory,Cloud Platform,CUST0658,Medium,444005.26,0.036,15984.19,628967.32,138.2,Q4,2024,Closed Won,173,Best Case
659,2024-01-18,REP10,Alice Johnson,North America,Murrayborough Territory,Software,CUST0659,Medium,179222.66,0.027,4839.01,136266.12,0.0,Q4,2024,Qualification,,Omitted
660,2025-02-04,REP01,Jack Taylor,EMEA,East Sarah Territory,Cloud Platform,CUST0660,Large,49843.14,0.048,2392.47,57363.78,0.0,Q2,2025,Prospecting,,Pipeline
661,2024-03-14,REP02,Iris Chen,Latin America,Cruzbury Territory,Consulting,CUST0661,Medium,91478.09,0.073,6677.9,86397.78,43.3,Q3,2024,Negotiation,,Omitted
662,2025-04-25,REP03,Diana Prince,South Asia,New Jeremy Territory,Hardware,CUST0662,Medium,405018.16,0.072,29161.31,413999.32,33.4,Q3,2025,Proposal,,Commit
663,2025-05-14,REP04,Grace Lee,EMEA,Carlsonbury Territory,Services,CUST0663,Enterprise,416676.12,0.077,32084.06,342907.22,26.9,Q2,2025,Proposal,,Commit
664,2025-10-01,REP05,Charlie Brown,North America,Deniseton Territory,Hardware,CUST0664,Large,105135.46,0.023,2418.12,106796.96,0.0,Q1,2025,Qualification,,Upside
665,2025-07-19,REP06,Frank Miller,South Asia,Smithberg Territory,Cloud Platform,CUST0665,Large,185796.09,0.044,8175.03,157822.19,0.0,Q4,2025,Qualification,,Commit
666,2024-11-10,REP07,Bob Smith,North America,Ambermouth Territory,Consulting,CUST0666,Enterprise,483692.63,0.025,12092.32,432743.44,49.7,Q4,2024,Negotiation,,Omitted
667,2024-09-11,REP08,Bob Smith,APAC,Hallshire Territory,Services,CUST0667,Medium,271155.05,0.086,23319.33,312427.48,116.7,Q1,2024,Closed Won,137,Commit
668,2024-01-09,REP09,Grace Lee,Latin America,Danielston Territory,Hardware,CUST0668,Enterprise,384330.39,0.028,10761.25,289945.94,127.9,Q2,2024,Closed Won,109,Omitted
669,2025-12-07,REP10,Frank Miller,Latin America,New Jennifer Territory,Cloud Platform,CUST0669,Large,252334.79,0.095,23971.81,277920.18,20.4,Q1,2025,Proposal,,Best Case
670,2025-11-24,REP01,Iris Chen,EMEA,Lake Sarahview Territory,Software,CUST0670,Large,320175.08,0.036,11526.3,289104.29,62.0,Q3,2025,Negotiation,,Commit
671,2025-09-17,REP02,Eve Davis,North America,South Robertside Territory,Cloud Platform,CUST0671,Medium,25794.6,0.03,773.84,36677.4,99.5,Q3,2025,Closed Won,71,Omitted
672,2024-05-10,REP03,Frank Miller,South Asia,Sanchezfurt Territory,Software,CUST0672,Medium,92473.67,0.058,5363.47,104129.62,114.1,Q2,2024,Closed Won,81,Upside
673,2025-06-23,REP04,Alice Johnson,South Asia,Hunterfort Territory,Cloud Platform,CUST0673,Small,331433.75,0.023,7622.98,243858.42,16.9,Q1,2025,Proposal,,Upside
674,2025-02-28,REP05,Iris Chen,APAC,North Jasonstad Territory,Software,CUST0674,Medium,279602.23,0.046,12861.7,206414.09,76.4,Q3,2025,Negotiation,,Best Case
675,2024-09-07,REP06,Frank Miller,North America,Lisafort Territory,Cloud Platform,CUST0675,Large,438781.86,0.096,42123.06,578019.51,103.2,Q3,2024,Closed Won,9,Commit
676,2024-02-05,REP07,Grace Lee,North America,West Christina Territory,Cloud Platform,CUST0676,Medium,396930.8,0.085,33739.12,333939.68,84.1,Q4,2024,Closed Won,127,Upside
677,2024-09-12,REP08,Frank Miller,South Asia,Erinshire Territory,Software,CUST0677,Small,134219.71,0.054,7247.86,154162.07,0.0,Q4,2024,Qualification,,Pipeline
678,2024-08-24,REP09,Bob Smith,APAC,Cochranstad Territory,Consulting,CUST0678,Small,365237.52,0.08,29219.0,389332.74,0.0,Q4,2024,Qualification,,Omitted
679,2025-10-22,REP10,Charlie Brown,EMEA,New Daniel Territory,Hardware,CUST0679,Large,347651.18,0.095,33026.86,245602.25,24.5,Q1,2025,Proposal,,Upside
680,2025-10-22,REP01,Iris Chen,Latin America,New Jeff Territory,Cloud Platform,CUST0680,Small,103358.66,0.081,8372.05,142167.61,72.0,Q4,2025,Negotiation,,Commit
681,2025-03-14,REP02,Eve Davis,Latin America,New Jacquelineland Territory,Hardware,CUST0681,Large,217804.76,0.028,6098.53,319573.45,77.5,Q2,2025,Negotiation,,Commit
682,2025-04-01,REP03,Henry Wilson,Latin America,Port Marctown Territory,Software,CUST0682,Enterprise,104073.42,0.054,5619.96,89332.45,33.6,Q4,2025,Proposal,,Commit
683,2024-09-20,REP04,Diana Prince,South Asia,Nelsonstad Territory,Cloud Platform,CUST0683,Medium,362448.27,0.071,25733.83,284774.02,126.3,Q4,2024,Closed Won,44,Commit
684,2024-09-09,REP05,Grace Lee,EMEA,Lake Jacobville Territory,Software,CUST0684,Small,54623.35,0.097,5298.46,42909.28,72.3,Q2,2024,Negotiation,,Pipeline
685,2025-08-30,REP06,Iris Chen,APAC,Juanside Territory,Cloud Platform,CUST0685,Large,293793.13,0.03,8813.79,406825.87,24.9,Q3,2025,Proposal,,Pipeline
686,2025-03-08,REP07,Jack Taylor,APAC,Douglasport Territory,Services,CUST0686,Large,242983.21,0.066,16036.89,203083.45,0.0,Q1,2025,Qualification,,Best Case
687,2025-12-04,REP08,Henry Wilson,North America,South Thomas Territory,Services,CUST0687,Large,441426.55,0.07,30899.86,542927.28,104.8,Q3,2025,Closed Won,72,Commit
688,2025-01-11,REP09,Iris Chen,Latin America,West Jonathanmouth Territory,Software,CUST0688,Medium,297577.03,0.053,15771.58,383710.62,0.0,Q4,2025,Qualification,,Pipeline
689,2024-11-24,REP10,Diana Prince,South Asia,Millerbury Territory,Software,CUST0689,Medium,163919.82,0.048,7868.15,227190.3,0.0,Q2,2024,Qualification,,Pipeline
690,2024-10-17,REP01,Eve Davis,Latin America,Lake Kelly Territory,Cloud Platform,CUST0690,Small,471549.5,0.074,34894.66,466305.44,53.9,Q2,2024,Negotiation,,Best Case
691,2025-09-24,REP02,Charlie Brown,Latin America,New Stephaniestad Territory,Cloud Platform,CUST0691,Enterprise,164696.45,0.063,10375.88,136277.85,116.8,Q1,2025,Closed Won,46,Omitted
692,2025-03-21,REP03,Bob Smith,South Asia,West Ashleyshire Territory,Software,CUST0692,Medium,370421.94,0.065,24077.43,515007.89,76.6,Q4,2025,Negotiation,,Omitted
693,2024-03-14,REP04,Henry Wilson,APAC,East Staceytown Territory,Services,CUST0693,Large,62155.81,0.032,1988.99,45308.89,47.4,Q1,2024,Negotiation,,Pipeline
694,2024-12-28,REP05,Eve Davis,EMEA,Lake Tiffany Territory,Hardware,CUST0694,Small,195718.6,0.09,17614.67,262922.7,0.0,Q1,2024,Qualification,,Omitted
695,2025-08-08,REP06,Henry Wilson,South Asia,Ericbury Territory,Cloud Platform,CUST0695,Large,193632.52,0.099,19169.62,219969.21,130.5,Q1,2025,Closed Won,73,Pipeline
696,2024-12-30,REP07,Grace Lee,North America,Justinshire Territory,Hardware,CUST0696,Small,324171.66,0.039,12642.69,430535.42,46.5,Q2,2024,Negotiation,,Best Case
697,2024-03-12,REP08,Jack Taylor,Latin America,New Audreyville Territory,Cloud Platform,CUST0697,Small,109209.47,0.078,8518.34,118031.29,20.5,Q1,2024,Proposal,,Commit
698,2024-07-01,REP09,Jack Taylor,Latin America,Ryanview Territory,Cloud Platform,CUST0698,Large,222994.13,0.088,19623.48,176314.89,0.0,Q2,2024,Qualification,,Best Case
699,2024-06-05,REP10,Eve Davis,EMEA,West Garrettville Territory,Services,CUST0699,Medium,428182.79,0.041,17555.49,616512.67,0.0,Q1,2024,Qualification,,Omitted
700,2025-12-05,REP01,Jack Taylor,South Asia,Port Eric Territory,Services,CUST0700,Small,255391.67,0.03,7661.75,262213.25,36.0,Q1,2025,Proposal,,Omitted
701,2025-03-23,REP02,Jack Taylor,Latin America,Sherylmouth Territory,Services,CUST0701,Enterprise,91171.18,0.061,5561.44,110027.05,71.7,Q1,2025,Negotiation,,Pipeline
702,2024-07-15,REP03,Eve Davis,South Asia,New Heatherton Territory,Software,CUST0702,Medium,147308.1,0.068,10016.95,131465.94,127.5,Q4,2024,Closed Won,145,Pipeline
703,2025-05-25,REP04,Charlie Brown,APAC,South Karen Territory,Services,CUST0703,Medium,255174.93,0.099,25262.32,226713.54,11.5,Q3,2025,Proposal,,Upside
704,2025-06-13,REP05,Henry Wilson,Latin America,Port Robinshire Territory,Services,CUST0704,Medium,158532.83,0.023,3646.26,175691.99,36.8,Q3,2025,Proposal,,Best Case
705,2024-12-08,REP06,Jack Taylor,North America,Gardnerton Territory,Services,CUST0705,Medium,418306.62,0.099,41412.36,412143.27,0.0,Q2,2024,Qualification,,Commit
706,2024-08-31,REP07,Bob Smith,North America,Selenamouth Territory,Software,CUST0706,Medium,366637.71,0.087,31897.48,343886.74,22.9,Q2,2024,Proposal,,Commit
707,2024-10-31,REP08,Diana Prince,North America,Smithtown Territory,Consulting,CUST0707,Enterprise,207614.59,0.068,14117.79,307027.78,113.1,Q4,2024,Closed Won,10,Upside
708,2025-04-27,REP09,Grace Lee,EMEA,Lake Andrewberg Territory,Consulting,CUST0708,Medium,273377.14,0.053,14488.99,326532.48,96.9,Q3,2025,Closed Won,16,Upside
709,2025-11-13,REP10,Alice Johnson,North America,South Chad Territory,Consulting,CUST0709,Small,46656.32,0.083,3872.47,49007.97,0.0,Q2,2025,Closed Lost,,Best Case
710,2024-01-16,REP01,Jack Taylor,APAC,Michaelview Territory,Cloud Platform,CUST0710,Small,321986.75,0.056,18031.26,310228.56,0.0,Q1,2024,Prospecting,,Pipeline
711,2025-10-02,REP02,Jack Taylor,Latin America,East Rebecca Territory,Hardware,CUST0711,Small,336162.7,0.073,24539.88,340701.23,0.0,Q1,2025,Closed Lost,,Pipeline
712,2025-01-09,REP03,Eve Davis,Latin America,Fowlerberg Territory,Hardware,CUST0712,Enterprise,465286.74,0.096,44667.53,519569.07,45.2,Q1,2025,Negotiation,,Best Case
713,2025-10-27,REP04,Frank Miller,Latin America,West Kellyview Territory,Cloud Platform,CUST0713,Medium,362632.56,0.045,16318.47,309365.34,63.7,Q4,2025,Negotiation,,Best Case
714,2025-09-01,REP05,Jack Taylor,EMEA,Lake Mario Territory,Services,CUST0714,Enterprise,331194.97,0.089,29476.35,263489.34,52.5,Q3,2025,Negotiation,,Best Case
715,2024-05-11,REP06,Bob Smith,South Asia,North Jennifer Territory,Services,CUST0715,Medium,257374.53,0.045,11581.85,187945.27,0.0,Q2,2024,Prospecting,,Upside
716,2025-03-16,REP07,Charlie Brown,Latin America,Patriciaberg Territory,Hardware,CUST0716,Small,167243.45,0.038,6355.25,165884.38,0.0,Q1,2025,Qualification,,Upside
717,2025-10-13,REP08,Jack Taylor,North America,Timothytown Territory,Consulting,CUST0717,Large,407765.71,0.047,19164.99,420441.31,0.0,Q4,2025,Closed Lost,,Upside
718,2024-08-09,REP09,Jack Taylor,South Asia,East Mary Territory,Consulting,CUST0718,Large,226309.28,0.041,9278.68,186683.96,0.0,Q3,2024,Qualification,,Pipeline
719,2025-11-15,REP10,Frank Miller,Latin America,Jonesfort Territory,Hardware,CUST0719,Small,247896.45,0.081,20079.61,272176.42,0.0,Q1,2025,Closed Lost,,Commit
720,2025-01-16,REP01,Jack Taylor,Latin America,Thompsonland Territory,Services,CUST0720,Medium,254353.87,0.096,24417.97,268065.35,109.4,Q3,2025,Closed Won,176,Best Case
721,2025-05-01,REP02,Eve Davis,North America,North Ryanstad Territory,Consulting,CUST0721,Medium,219013.24,0.045,9855.6,224880.73,0.0,Q2,2025,Prospecting,,Best Case
722,2025-03-08,REP03,Jack Taylor,APAC,East Hectorfort Territory,Cloud Platform,CUST0722,Enterprise,193954.82,0.091,17649.89,238805.97,0.0,Q4,2025,Qualification,,Best Case
723,2024-12-16,REP04,Bob Smith,South Asia,Delacruzbury Territory,Hardware,CUST0723,Medium,325916.47,0.07,22814.15,234976.7,25.0,Q2,2024,Proposal,,Upside
724,2024-04-20,REP05,Henry Wilson,North America,West Donna Territory,Cloud Platform,CUST0724,Small,209037.71,0.093,19440.51,162644.06,39.6,Q3,2024,Proposal,,Omitted
725,2025-07-01,REP06,Jack Taylor,Latin America,Jameshaven Territory,Consulting,CUST0725,Medium,86971.57,0.026,2261.26,94862.05,71.1,Q4,2025,Negotiation,,Upside
726,2025-10-14,REP07,Bob Smith,Latin America,Patrickton Territory,Hardware,CUST0726,Medium,45974.36,0.067,3080.28,41110.46,72.1,Q2,2025,Negotiation,,Pipeline
727,2024-03-22,REP08,Bob Smith,North America,Lake Kennethhaven Territory,Consulting,CUST0727,Small,347989.09,0.034,11831.63,430519.55,0.0,Q4,2024,Prospecting,,Best Case
728,2025-08-07,REP09,Iris Chen,APAC,Peterport Territory,Hardware,CUST0728,Large,494726.89,0.089,44030.69,559136.13,110.9,Q1,2025,Closed Won,108,Best Case
729,2024-10-15,REP10,Charlie Brown,North America,Staceyhaven Territory,Consulting,CUST0729,Small,208423.78,0.027,5627.44,296878.97,18.5,Q4,2024,Proposal,,Pipeline
730,2024-05-22,REP01,Jack Taylor,South Asia,Johnfurt Territory,Software,CUST0730,Small,455313.91,0.091,41433.57,416614.62,91.1,Q3,2024,Closed Won,134,Best Case
731,2024-07-16,REP02,Alice Johnson,North America,Timothymouth Territory,Consulting,CUST0731,Enterprise,416385.84,0.094,39140.27,586302.08,15.4,Q1,2024,Proposal,,Commit
732,2024-01-11,REP03,Jack Taylor,North America,Arnoldburgh Territory,Hardware,CUST0732,Small,39838.67,0.031,1235.0,36068.09,49.4,Q3,2024,Negotiation,,Omitted
733,2025-08-29,REP04,Frank Miller,Latin America,Matthewmouth Territory,Hardware,CUST0733,Medium,14174.39,0.045,637.85,15965.49,107.1,Q2,2025,Closed Won,44,Commit
734,2025-09-02,REP05,Eve Davis,South Asia,Matthewsfort Territory,Services,CUST0734,Medium,356993.42,0.066,23561.57,375077.79,0.0,Q1,2025,Qualification,,Omitted
735,2024-01-23,REP06,Bob Smith,EMEA,North Amandaview Territory,Software,CUST0735,Medium,60651.7,0.082,4973.44,79031.92,0.0,Q1,2024,Closed Lost,,Best Case
736,2024-11-14,REP07,Jack Taylor,EMEA,West Emilymouth Territory,Software,CUST0736,Large,368570.8,0.081,29854.23,442323.72,0.0,Q1,2024,Qualification,,Commit
737,2025-02-10,REP08,Charlie Brown,APAC,East Kathleenland Territory,Software,CUST0737,Medium,384174.24,0.039,14982.8,376718.19,122.3,Q3,2025,Closed Won,65,Pipeline
738,2024-11-01,REP09,Jack Taylor,EMEA,Jenniferside Territory,Services,CUST0738,Medium,108606.0,0.021,2280.73,155395.04,135.9,Q1,2024,Closed Won,80,Commit
739,2025-11-29,REP10,Jack Taylor,EMEA,West Alexanderfurt Territory,Software,CUST0739,Small,250743.07,0.09,22566.88,291661.96,101.5,Q3,2025,Closed Won,36,Upside
740,2025-02-27,REP01,Diana Prince,EMEA,West Taraborough Territory,Software,CUST0740,Enterprise,389115.66,0.077,29961.91,415729.92,67.5,Q2,2025,Negotiation,,Pipeline
741,2024-05-08,REP02,Grace Lee,South Asia,East Roberttown Territory,Cloud Platform,CUST0741,Small,265947.14,0.022,5850.84,194134.93,28.9,Q2,2024,Proposal,,Omitted
742,2025-01-03,REP03,Charlie Brown,South Asia,Reedtown Territory,Software,CUST0742,Medium,103183.27,0.073,7532.38,142059.29,38.9,Q2,2025,Proposal,,Best Case
743,2024-10-11,REP04,Alice Johnson,APAC,West Aprilland Territory,Cloud Platform,CUST0743,Medium,339887.2,0.027,9176.95,270258.39,124.3,Q2,2024,Closed Won,20,Best Case
744,2024-03-30,REP05,Jack Taylor,South Asia,Sanchezberg Territory,Services,CUST0744,Large,254231.71,0.041,10423.5,336979.07,15.3,Q4,2024,Proposal,,Commit
745,2024-02-29,REP06,Alice Johnson,North America,Ericbury Territory,Hardware,CUST0745,Medium,114118.35,0.095,10841.24,105575.52,0.0,Q4,2024,Qualification,,Commit
746,2025-03-16,REP07,Alice Johnson,APAC,Jessicamouth Territory,Consulting,CUST0746,Large,144515.76,0.081,11705.78,144873.27,131.3,Q3,2025,Closed Won,19,Best Case
747,2025-06-20,REP08,Eve Davis,South Asia,Port Jose Territory,Software,CUST0747,Medium,116266.02,0.053,6162.1,97981.25,117.3,Q4,2025,Closed Won,18,Omitted
748,2025-01-20,REP09,Henry Wilson,South Asia,Port Derekbury Territory,Services,CUST0748,Small,360146.49,0.043,15486.3,465622.83,0.0,Q1,2025,Qualification,,Omitted
749,2024-12-30,REP10,Eve Davis,South Asia,Andrewville Territory,Cloud Platform,CUST0749,Large,261291.33,0.074,19335.56,265953.1,75.8,Q1,2024,Negotiation,,Pipeline
750,2025-01-15,REP01,Iris Chen,EMEA,Stevenbury Territory,Consulting,CUST0750,Small,89059.0,0.024,2137.42,114464.47,40.2,Q4,2025,Negotiation,,Pipeline
751,2024-11-17,REP02,Jack Taylor,North America,Port Stevenborough Territory,Consulting,CUST0751,Medium,173258.82,0.05,8662.94,224013.89,0.0,Q3,2024,Closed Lost,,Commit
752,2024-07-19,REP03,Alice Johnson,South Asia,Jacobsshire Territory,Hardware,CUST0752,Medium,262543.52,0.021,5513.41,341513.12,0.0,Q3,2024,Qualification,,Best Case
753,2024-05-06,REP04,Diana Prince,Latin America,Shannonfort Territory,Cloud Platform,CUST0753,Enterprise,88703.34,0.059,5233.5,88324.28,41.9,Q3,2024,Negotiation,,Upside
754,2024-12-16,REP05,Diana Prince,APAC,Daniellehaven Territory,Services,CUST0754,Enterprise,181196.37,0.076,13770.92,245357.14,63.6,Q3,2024,Negotiation,,Best Case
755,2025-06-03,REP06,Grace Lee,EMEA,East Stevenborough Territory,Consulting,CUST0755,Medium,422581.57,0.048,20283.92,542722.38,0.0,Q4,2025,Qualification,,Pipeline
756,2025-11-18,REP07,Frank Miller,EMEA,Seanshire Territory,Software,CUST0756,Medium,352660.49,0.054,19043.67,323995.62,16.0,Q3,2025,Proposal,,Pipeline
757,2024-09-13,REP08,Eve Davis,Latin America,Kyleshire Territory,Cloud Platform,CUST0757,Small,160488.0,0.06,9629.28,194868.14,0.0,Q1,2024,Qualification,,Omitted
758,2025-11-30,REP09,Grace Lee,South Asia,Lake Justinside Territory,Services,CUST0758,Enterprise,70489.36,0.029,2044.19,54699.66,15.1,Q2,2025,Proposal,,Best Case
759,2024-08-20,REP10,Charlie Brown,South Asia,New Andrew Territory,Services,CUST0759,Medium,21912.37,0.047,1029.88,17060.54,68.8,Q4,2024,Negotiation,,Commit
